pitch_type,release_speed,release_pos_x,release_pos_z,pfx_x,pfx_z,plate_x,plate_z,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,effective_speed,release_spin_rate,release_extension,release_pos_y,spin_axis,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in
FF,96.3,2.73,5.97,0.77,1.35,-0.27,2.05,-9.615054325240202,-139.77501474352508,-7.790812589243024,12.323417412094404,32.3011552505844,-12.858713545941756,3.18,1.43,95.2,2401.0,5.9,54.62,142.0,1.13,0.77,-0.77
CH,86.9,2.81,5.76,1.06,0.26,-0.48,0.06,-9.925639375974782,-125.97528450289602,-7.893188553632605,13.277949792765954,24.466647482305437,-27.972760221423886,3.22,1.43,86.0,2101.0,5.8,54.69,127.0,2.77,1.06,-1.06
FF,94.7,2.85,6.01,0.88,1.44,0.0,1.61,-9.291772849365474,-137.3065890799361,-8.865909088680622,13.257901429496064,31.06848302426765,-12.09955688568433,3.18,1.37,93.5,2375.0,5.8,54.7,138.0,1.12,0.88,-0.88
SI,95.3,2.87,5.83,1.45,1.11,0.66,3.25,-8.930870051693867,-138.485812779295,-3.567599538345253,20.685392842295585,31.905015309079477,-17.2720496767308,3.62,1.75,94.1,2190.0,5.7,54.76,137.0,1.41,1.45,1.45
ST,83.8,2.93,5.76,-1.23,-0.34,-0.75,2.54,-6.013631713872615,-121.89910582220392,-0.291350616566579,-10.82626157573834,26.591070812674268,-35.724940290002976,3.7,1.74,82.6,2514.0,5.8,54.75,308.0,3.62,-1.23,-1.23
SI,95.3,2.88,5.85,1.29,1.1,0.72,2.38,-8.451188735037748,-138.43943764711526,-5.875278864984656,18.508420664370693,29.96190897341654,-16.926652557985154,3.62,1.75,94.1,2239.0,5.6,54.86,141.0,1.42,1.29,1.29
FF,97.6,2.77,5.94,0.78,1.36,-0.82,1.89,-11.286093239282817,-141.48651154894725,-8.407502695229573,13.048678165660338,33.20802206643992,-12.011924739034349,3.51,1.62,96.3,2424.0,5.8,54.71,143.0,1.05,0.78,-0.78
ST,83.9,3.12,5.77,-1.08,0.24,1.04,2.03,-2.643711477714972,-122.13355021180637,-2.6485926084072373,-10.204140990883888,26.117789382659044,-29.486321852004703,3.49,1.54,82.8,2571.0,5.7,54.75,319.0,3.02,-1.08,1.08
FF,97.1,2.82,5.94,0.96,1.45,0.14,2.33,-9.258118781189516,-140.95914113763862,-7.329867108046166,15.002396008130097,33.56615448297789,-11.348726728344442,3.49,1.54,95.8,2406.0,5.8,54.73,143.0,0.99,0.96,-0.96
CH,87.6,2.96,5.68,1.28,-0.2,0.72,1.85,-7.968941610143198,-127.36415251763356,-2.670960180636514,15.568193514764369,26.95973877574228,-33.95391806869154,3.51,1.62,86.6,1710.0,5.8,54.72,119.0,3.18,1.28,-1.28
FF,95.5,2.89,5.97,0.79,1.45,1.48,3.36,-5.418526824514199,-138.8545354717244,-4.437593681923746,11.39864081449375,32.47822191226162,-12.69932593195608,3.53,1.56,94.3,2310.0,5.7,54.77,143.0,1.07,0.79,-0.79
SI,95.6,3.02,5.79,1.45,1.14,0.2,1.93,-10.546717082603356,-138.72758425752903,-7.028788434185336,21.062747396033554,32.205527757273664,-15.970711318035736,3.16,1.42,94.4,2295.0,5.8,54.7,136.0,1.37,1.45,-1.45
SI,93.1,2.72,6.11,1.28,1.02,-0.52,2.63,-10.9526378646856,-135.1189849188608,-5.317681659262077,18.00350949251441,29.093504589040005,-18.677249352542688,3.1,1.39,91.8,2191.0,5.6,54.88,143.0,1.62,1.28,-1.28
FF,95.7,2.75,5.98,1.05,1.55,1.41,2.84,-5.864285216468376,-139.1894454771427,-6.073018415903932,15.004405974282378,32.440984693530766,-10.911942250819203,3.41,1.58,94.6,2437.0,5.8,54.75,139.0,0.95,1.05,1.05
FF,97.0,2.69,5.95,0.79,1.46,-0.83,1.43,-11.06337505906532,-140.5828824920656,-9.764699334744805,12.9593267242752,30.782930907578347,-10.664024389150242,3.32,1.39,95.9,2499.0,5.8,54.72,141.0,0.97,0.79,0.79
CH,82.2,2.98,5.52,1.13,0.23,0.33,2.87,-8.13830467858311,-119.3858358756274,0.1746689209348606,12.42804150057094,25.630702521405222,-30.26135350441093,3.24,1.5,81.2,1364.0,6.0,54.49,123.0,3.19,1.13,-1.13
CH,81.9,3.1,5.54,1.11,0.44,1.58,4.03,-5.515433974032389,-119.04202805639994,2.3056792686475296,11.61897716101188,23.77859342629223,-28.701023531161795,3.2,1.47,80.9,1357.0,5.8,54.73,122.0,2.98,1.11,-1.11
ST,81.2,3.09,5.49,0.78,-0.07,1.38,2.97,-5.238267710735662,-118.11287371455866,1.0893795818872587,8.279151060609564,22.65095157167024,-33.27232393342127,3.17,1.5,80.3,1399.0,5.7,54.83,117.0,3.53,0.78,-0.78
SI,91.8,2.86,5.59,1.37,1.05,0.13,1.49,-9.74879663163534,-133.23061087827165,-6.703881524529045,18.448645254577546,29.175151911828923,-18.3206825280501,3.16,1.43,90.6,1959.0,5.8,54.72,128.0,1.67,1.37,-1.37
ST,82.1,3.01,5.47,-0.61,0.16,-2.68,0.83,-11.551007609798516,-118.97088648340784,-4.13786553612602,-3.3976879585070114,24.61171915591791,-29.98111645151552,3.32,1.52,80.8,2529.0,5.8,54.7,271.0,3.27,-0.61,-0.61
SI,91.9,2.73,5.78,1.47,0.88,0.48,2.36,-8.748669821015664,-133.4440245534792,-4.618021840155558,19.434674885924053,29.732404392875736,-20.873334901853188,3.32,1.52,90.7,2071.0,5.8,54.74,138.0,1.84,1.47,1.47
ST,79.7,2.93,5.68,-0.36,0.57,-1.34,2.24,-8.605162979723088,-115.7239191874264,-1.7580911721914232,-1.4075705685543487,24.17531613562745,-26.955025736321545,3.22,1.52,78.4,2330.0,5.8,54.7,301.0,3.07,-0.36,-0.36
FF,91.3,2.78,5.83,1.13,1.4,-0.64,2.71,-10.897929349390306,-132.4250787190265,-4.870578943915985,15.670435746992403,30.215996623944115,-14.793405719295317,3.26,1.55,89.9,2174.0,5.8,54.72,133.0,1.36,1.13,1.13
ST,76.8,3.11,5.56,-0.68,0.35,-0.43,0.59,-6.16712063988399,-111.66567091327184,-4.016714186212376,-4.431115951660023,22.56320925802233,-28.711771700639524,3.32,1.52,75.5,2442.0,5.7,54.82,306.0,3.56,-0.68,-0.68
ST,79.0,3.12,5.42,-0.73,0.3,-2.33,2.2,-10.365509496306348,-114.5451281780694,-0.6261502926589807,-4.255810461124898,23.741725880131494,-29.70939151841468,3.19,1.51,77.5,2500.0,5.7,54.78,309.0,3.42,-0.73,-0.73
CH,83.7,3.11,5.49,1.12,-0.26,-1.77,0.69,-13.299639794567018,-121.09728735586332,-4.068081617568831,13.52611091433302,22.94060678926636,-34.101976474932336,3.24,1.49,82.8,1406.0,5.9,54.57,114.0,3.54,1.12,1.12
FF,95.5,2.98,5.71,1.13,1.21,1.27,3.42,-6.942877473649991,-138.8029301157111,-3.058563649301659,16.153055530407187,32.919128860285035,-16.027853799623852,3.32,1.52,94.2,2278.0,5.7,54.78,125.0,1.3,1.13,1.13
CH,87.0,2.87,5.57,1.05,0.04,0.3,2.44,-8.21885581089721,-126.47469326656928,-1.3664138883509895,13.050324890420017,27.4230880405904,-31.696515736828573,3.53,1.59,85.8,1609.0,5.7,54.8,111.0,3.0,1.05,-1.05
FF,94.5,2.94,5.63,1.12,1.27,0.88,4.59,-7.805737951959163,-137.37676921064903,0.2191746644668136,16.02924473510466,34.08482757616758,-16.580178936155264,3.51,1.63,93.1,2319.0,5.8,54.71,130.0,1.32,1.12,-1.12
FF,95.4,2.87,5.78,1.15,0.99,-0.28,2.53,-10.715340783091191,-138.40083656518723,-5.027009915143503,17.235911824806816,32.51464291039944,-18.465997891601432,3.52,1.61,94.0,2267.0,5.7,54.76,139.0,1.54,1.15,-1.15
ST,83.3,2.94,5.58,-0.36,0.3,-0.86,1.14,-7.917235417325266,-120.90090842629816,-4.189819691353648,-1.7052363668910824,27.51444668295062,-28.489556234072538,3.23,1.46,81.8,2409.0,5.8,54.68,295.0,3.04,-0.36,-0.36
SI,94.3,3.01,5.66,1.33,0.82,1.04,3.25,-8.006522522078118,-137.129259438825,-2.35141827510991,18.556741380954502,31.74477121482245,-21.468017322104306,3.23,1.46,93.3,2129.0,5.8,54.68,132.0,1.75,1.33,1.33
FF,95.2,2.79,5.74,1.13,1.28,-0.31,1.82,-10.526354561955616,-138.05719470732316,-7.3745528906817635,16.890251752796004,33.34372594080029,-14.308396741011926,3.23,1.46,93.8,2389.0,5.8,54.66,134.0,1.27,1.13,1.13
FF,96.6,2.77,5.83,1.24,1.33,1.19,3.51,-6.956016627901195,-140.46737519183742,-3.578066761391785,17.957044073471632,34.39796316958192,-13.964520540991575,3.19,1.51,95.4,2329.0,5.8,54.67,131.0,1.13,1.24,1.24
FF,96.2,2.7,5.72,1.36,1.27,-0.06,1.72,-10.299739598067,-139.5283325087038,-7.772244608984501,20.224944939786496,34.477451714243635,-13.937658418274246,3.22,1.56,94.9,2347.0,6.0,54.54,134.0,1.23,1.36,-1.36
CH,85.4,2.99,5.57,1.51,-0.28,0.19,0.78,-9.512513977452288,-123.78933145275026,-4.250420667812767,17.53868580846854,28.46553110276762,-34.21232402746623,3.28,1.63,83.9,1827.0,5.8,54.66,113.0,3.47,1.51,-1.51
SI,94.8,2.84,5.67,1.44,0.86,0.0,3.28,-10.491286406510673,-137.51719065549074,-2.379837146094454,20.66233452125096,33.72873919814239,-20.950149997002544,3.26,1.56,93.2,2244.0,5.8,54.74,135.0,1.71,1.44,-1.44
CH,86.0,2.88,5.55,1.15,-0.21,-0.36,0.35,-9.870236196559578,-124.66289068955112,-5.511955762683389,14.04470736149888,27.17290225357656,-33.28042284076086,3.19,1.61,84.6,1691.0,5.8,54.7,115.0,3.33,1.15,-1.15
ST,80.4,3.01,5.67,-0.59,0.33,-0.85,0.52,-7.326400912366591,-116.71091506876236,-5.212948708665556,-3.872762667229592,23.924326760223256,-28.32950265413748,3.38,1.56,79.0,2368.0,5.7,54.83,325.0,3.24,-0.59,0.59
ST,83.9,3.0,5.58,-0.98,0.14,-1.65,1.95,-8.743802001332432,-121.82859910078824,-2.153733954579796,-7.739449131735397,26.528032347773717,-30.541361764871628,3.2,1.49,82.7,2462.0,5.9,54.62,302.0,3.14,-0.98,-0.98
SI,95.8,2.93,5.78,1.43,1.09,1.34,3.24,-7.327165761713172,-139.2711957832791,-3.4296673289507917,20.22320026151856,34.723195952107424,-17.482797212825428,3.2,1.49,94.2,2193.0,5.6,54.87,131.0,1.42,1.43,1.43
FF,96.2,2.87,5.82,1.14,1.32,-0.73,3.1,-11.96759193642708,-139.53865966488985,-4.506155418097023,17.73764723127317,34.034902442260645,-14.041504812976632,2.99,1.49,94.6,2216.0,5.7,54.8,131.0,1.17,1.14,1.14
ST,84.4,3.03,5.6,-0.73,0.14,-0.69,1.24,-7.111809705677434,-122.64540199936792,-3.9008160874503433,-5.719326169002183,27.775438806396775,-30.128445156523497,3.2,1.49,82.9,2544.0,5.7,54.79,307.0,3.11,-0.73,-0.73
FF,96.8,2.54,5.91,1.03,1.31,-1.34,2.56,-12.486334792239322,-140.20889042709527,-6.223490007502844,16.511497730114552,34.12792119249854,-13.556792648910612,3.07,1.49,95.1,2176.0,5.7,54.78,137.0,1.16,1.03,1.03
ST,85.4,3.08,5.56,-1.17,-0.03,-0.68,2.27,-6.427688005114193,-124.12146708912968,-1.2763663099961495,-10.462806698743815,28.2283211596345,-32.46407910686419,3.42,1.57,83.9,2549.0,5.7,54.83,292.0,3.2,-1.17,1.17
FF,95.6,2.89,5.76,1.03,1.42,-1.12,2.03,-12.730580330844363,-138.4424766328387,-7.259220576212614,16.071391100646903,31.387828777586712,-12.336674663352946,3.28,1.51,94.3,2275.0,5.9,54.65,134.0,1.1,1.03,-1.03
CH,87.5,3.0,5.54,1.2,-0.17,0.68,1.72,-7.968057466645063,-127.10311027349026,-2.672794001859005,14.642800224950404,27.290622522646043,-33.617123453644936,3.42,1.57,86.5,1797.0,5.9,54.65,117.0,3.17,1.2,-1.2
ST,83.3,3.13,5.66,-1.05,0.22,-0.43,2.49,-6.042826815395038,-121.11561003366587,-1.1818430165858955,-8.908175636688457,26.11133696077807,-30.029740688782567,3.42,1.57,81.9,2546.0,5.7,54.85,312.0,3.1,-1.05,1.05
ST,83.3,3.03,5.61,-1.27,-0.01,-0.01,2.37,-4.452503828534125,-121.267687724124,-0.9351788295551424,-11.497708880866792,25.86690689156003,-32.26505372760464,3.42,1.57,82.2,2432.0,5.7,54.77,296.0,3.31,-1.27,1.27
SI,94.1,3.17,5.71,1.48,0.89,1.26,3.02,-8.123941029604364,-136.83433523823857,-3.1879262719577888,20.41514449282622,30.577680017901223,-20.47343764004517,3.4,1.55,93.0,2152.0,5.7,54.78,130.0,1.69,1.48,-1.48
FF,96.6,2.58,5.91,1.23,0.95,-0.42,2.6,-10.620833951699195,-140.14557491826156,-5.291847446042459,18.686169265160785,35.272043082369464,-18.579564732334287,3.35,1.54,95.0,2281.0,5.8,54.72,136.0,1.53,1.23,-1.23
ST,85.2,2.86,5.83,-0.64,0.09,0.13,1.22,-5.065977086423861,-123.79971466522562,-4.533114272755443,-5.291501080548689,29.051154840659237,-30.421612599670357,3.24,1.45,83.5,2535.0,5.7,54.84,306.0,3.1,-0.64,0.64
FF,95.4,2.81,5.88,1.19,0.99,0.21,3.29,-9.398369561979086,-138.61372535640157,-3.3522809198596475,17.48525808765281,31.12634332523027,-18.875620111191253,3.35,1.54,94.1,2186.0,5.6,54.85,128.0,1.53,1.19,-1.19
FF,94.1,2.77,5.89,1.27,1.09,0.2,1.5,-9.306234162861958,-136.4800774447659,-7.943669053987959,17.883435791620755,30.512799874752893,-16.85403209837224,3.35,1.54,92.7,2162.0,5.7,54.85,135.0,1.5,1.27,-1.27
SI,94.1,3.11,5.72,1.46,1.19,1.72,3.07,-6.722168028704571,-136.84850616881914,-3.767964640856141,19.793413168855785,30.388952256616665,-16.520181098685907,3.27,1.52,92.9,2330.0,5.6,54.9,131.0,1.38,1.46,-1.46
CH,87.3,2.91,5.47,1.49,-0.1,-0.02,0.56,-9.985052310748676,-126.52729598772116,-5.255384034449836,18.18176039454753,30.20889925730725,-32.15733319214279,3.27,1.5,85.6,1950.0,5.8,54.7,114.0,3.16,1.49,-1.49
CH,84.8,2.98,5.51,1.31,0.11,0.91,3.07,-7.332332043088506,-123.22143289182787,0.4760947138598776,14.80553116888425,26.995792315957598,-31.394829309733478,3.2,1.46,83.4,2000.0,5.7,54.81,117.0,3.09,1.31,-1.31
CH,86.0,2.96,5.43,1.25,-0.11,1.36,1.48,-6.2742535682047365,-124.99668340053076,-2.8176984611842943,14.427704596755298,28.139353600590265,-32.86271129642505,3.26,1.51,84.7,1774.0,5.8,54.74,112.0,3.22,1.25,-1.25
SI,94.1,2.94,5.54,1.45,0.85,1.15,1.73,-7.76756406841384,-136.69513198690737,-5.927921061623685,19.880111326478342,32.93753732100905,-20.344574505430028,3.27,1.5,92.7,2315.0,5.7,54.75,131.0,1.75,1.45,-1.45
FF,96.3,2.79,5.7,1.3,1.3,-0.45,2.73,-11.373125496858432,-139.64053521029328,-5.075623574147547,19.744085776260896,36.59760942425563,-14.193670992921982,3.55,1.76,94.2,2421.0,5.6,54.89,134.0,1.21,1.3,-1.3
CH,82.8,2.99,5.51,1.25,0.53,0.74,3.04,-7.498998014230129,-120.24645357597316,-0.0996741817542801,13.64511163399785,25.68108000280429,-27.33903974541805,3.53,1.65,81.6,1923.0,5.8,54.67,116.0,2.84,1.25,-1.25
FF,95.9,2.69,5.72,1.18,1.31,-1.03,1.99,-12.34424450057385,-138.93234085207803,-7.045313670113356,18.240694918710656,34.83564861098027,-13.678775851073516,3.63,1.72,94.2,2338.0,5.8,54.69,132.0,1.21,1.18,-1.18
CH,85.0,2.91,5.53,1.39,0.14,0.36,1.03,-8.636065547081925,-123.34655726068344,-4.346836255148343,15.984948159005672,28.050102507877376,-29.998796723185677,3.63,1.7,83.5,1853.0,5.8,54.73,117.0,3.07,1.39,-1.39
ST,82.1,3.22,5.58,-0.73,0.65,1.67,3.35,-2.071368220523776,-119.57592584158576,0.2526804160890616,-6.483582484205448,24.939514072294923,-26.2848563744547,3.63,1.73,81.0,2536.0,5.7,54.84,299.0,2.75,-0.73,0.73
CH,83.8,3.1,5.44,1.33,0.37,0.09,2.21,-9.447161668402511,-121.53077709922437,-1.6642124369458773,15.166198848357023,26.515303884547,-28.392002348705155,3.19,1.46,82.3,1722.0,5.7,54.76,117.0,2.93,1.33,1.33
ST,83.7,2.98,5.56,-0.46,0.22,-1.43,1.53,-9.177796800781476,-121.49577658492868,-3.144360665545788,-2.350193641637044,27.80374348914857,-29.496614718325205,3.24,1.54,82.2,2563.0,5.8,54.7,304.0,3.09,-0.46,-0.46
CH,85.2,3.1,5.49,1.29,0.5,0.32,2.41,-8.989079847669874,-123.67988439531428,-1.825267010160854,15.108552836054242,27.31821673235485,-26.90429410042911,3.19,1.46,83.6,1877.0,5.6,54.9,121.0,2.68,1.29,1.29
SI,93.3,3.02,5.59,1.54,0.81,-0.23,1.45,-11.555439219009305,-135.1701245360984,-6.503090660962569,21.483897878250907,31.93972823943624,-20.86784373944224,3.19,1.46,91.6,2308.0,5.7,54.79,127.0,1.85,1.54,1.54
SI,93.6,2.86,5.67,1.39,1.11,-0.78,1.1,-12.233445943256816,-135.4355451764353,-8.23600750049085,19.94792962594608,32.89739048152073,-16.761071736016262,3.24,1.54,91.6,2397.0,5.7,54.84,132.0,1.55,1.39,1.39
FF,92.6,2.86,5.71,1.24,1.33,-1.48,1.16,-13.5291095911319,-133.86480962851437,-8.445140686821771,18.07401075509121,32.58600765005229,-14.356568473291071,3.24,1.48,90.5,2510.0,5.7,54.83,131.0,1.39,1.24,1.24
CH,84.8,2.91,5.48,1.26,0.06,-0.14,2.06,-9.531969172959393,-123.15585701021166,-1.714411551830798,14.753543030707268,25.91456106378891,-31.4224059032398,3.41,1.59,83.7,2003.0,5.8,54.7,114.0,3.14,1.26,-1.26
FF,95.2,2.89,5.5,1.23,1.17,0.14,4.27,-9.8521730188174,-138.24147951865217,-0.1497282558748562,18.060784028661487,33.20239761571402,-17.439515466003424,3.32,1.56,93.8,2263.0,5.7,54.77,125.0,1.37,1.23,-1.23
CH,87.8,2.83,5.67,1.23,-0.02,1.15,1.91,-6.546399179987216,-127.594562337653,-2.876147011479762,14.76798751956636,28.14056906624221,-31.95161785088045,3.41,1.59,86.8,1845.0,5.9,54.61,119.0,3.0,1.23,-1.23
CH,85.2,2.92,5.58,1.04,0.33,0.55,2.87,-7.5510016268844495,-123.93281426638816,-0.7156999360301548,12.24590769142351,25.152853999142888,-28.84258659905749,3.39,1.59,84.0,1808.0,5.6,54.91,115.0,2.82,1.04,-1.04
ST,82.7,3.12,5.63,-1.34,0.06,0.9,3.66,-2.423340254985333,-120.37399987872752,1.9227336296192337,-12.312238505430464,26.78861820697125,-32.29773447417507,3.44,1.61,81.3,2484.0,5.6,54.86,287.0,3.31,-1.34,1.34
CH,86.2,2.93,5.59,1.08,0.15,1.22,2.44,-6.196368316189592,-125.4323374911882,-1.5218959107873418,12.687808767092712,26.53282240380713,-30.544217056490737,3.34,1.57,85.2,1860.0,5.7,54.75,118.0,2.93,1.08,-1.08
FF,96.3,2.7,5.82,1.26,1.05,1.2,2.05,-6.768790767208127,-139.82557925175857,-6.673024351192069,18.09529796575933,35.03593878998539,-17.0121582073303,3.34,1.57,94.9,2302.0,5.9,54.63,135.0,1.44,1.26,-1.26
ST,83.7,2.95,5.74,-0.94,0.15,1.05,2.33,-2.4767504481814786,-121.76575629286292,-1.6191111336643722,-8.705983987807647,28.06301171318061,-30.615890290742723,3.43,1.65,82.2,2509.0,5.7,54.8,297.0,3.16,-0.94,0.94
CH,84.8,2.92,5.56,1.12,0.05,-0.14,3.04,-9.334232640656666,-123.088003321811,0.3440598740429157,13.29503544698377,24.57942651270436,-31.92155529624133,3.43,1.65,84.1,2032.0,6.0,54.5,118.0,3.13,1.12,-1.12
FF,95.1,2.73,5.67,1.22,1.25,-1.04,3.06,-12.40287232511024,-137.81703380675992,-3.853349002606931,18.408896137050345,32.48384969427026,-15.623147351733756,3.35,1.65,93.4,2362.0,5.6,54.88,129.0,1.31,1.22,-1.22
CH,86.0,3.04,5.54,1.37,-0.08,1.71,2.04,-5.84649304788106,-125.0137950559181,-1.840170131663037,15.574596740523114,27.030889725121742,-32.800790371313376,3.42,1.63,84.7,1909.0,5.6,54.86,111.0,3.18,1.37,-1.37
CH,85.7,2.98,5.52,1.4,0.15,0.77,1.67,-7.943512288737985,-124.36866046197156,-2.95571391419117,16.190936279834677,29.662041649716556,-30.149469363548405,3.43,1.65,84.0,1980.0,5.8,54.74,114.0,3.02,1.4,-1.4
ST,81.3,3.03,5.66,-0.53,0.43,0.29,2.58,-5.074433799469719,-118.36483249966604,-1.074486778456171,-3.9189677354872328,24.234815653417783,-28.127318018505697,3.43,1.65,80.2,2442.0,5.6,54.86,301.0,3.03,-0.53,0.53
CH,84.8,2.98,5.43,1.36,0.2,-0.4,1.76,-10.483881174971945,-123.03566146575052,-2.533079329845992,16.054251136326904,27.157692252748905,-29.791714880728623,3.08,1.39,83.5,1871.0,5.8,54.67,113.0,3.02,1.36,-1.36
SI,94.8,3.02,5.6,1.49,0.92,1.2,2.42,-7.972410983999581,-137.66658341629153,-4.584299362057823,20.81056235695716,33.232874821980246,-19.615916925687586,3.0,1.49,93.2,2193.0,5.6,54.86,127.0,1.64,1.49,-1.49
SI,93.6,3.0,5.52,1.42,0.94,0.43,2.7,-9.628283931168506,-135.83612513908733,-3.493359368706398,19.767552114540365,32.960293028716016,-19.976514706779792,3.08,1.39,92.1,2208.0,5.8,54.73,128.0,1.7,1.42,-1.42
CH,84.5,3.02,5.54,1.11,-0.04,-0.86,1.44,-11.08238265102855,-122.54216622792012,-2.9790602730384625,13.509128453171378,26.85024340717356,-32.11543490223826,3.0,1.43,83.0,1770.0,5.7,54.8,115.0,3.28,1.11,-1.11
SI,94.0,2.98,5.64,1.46,0.9,0.62,2.48,-9.219277831011684,-136.52226879663775,-4.40596057306294,20.35836576289492,31.178072641354497,-20.09244056740085,3.53,1.53,92.6,2257.0,5.6,54.86,130.0,1.7,1.46,1.46
FF,95.7,2.75,5.77,1.17,1.08,-0.01,2.6,-9.810919587260472,-138.8666160197566,-5.072571535492957,17.35713779248648,32.55616896538978,-17.257761947865085,3.35,1.63,94.5,2246.0,5.9,54.64,133.0,1.44,1.17,-1.17
CH,86.4,3.08,5.53,1.0,0.41,1.15,2.8,-6.555744279242572,-125.58048003334711,-1.062093213345257,11.978678240909016,27.32129990692186,-27.81065391167371,3.27,1.5,85.2,1624.0,5.8,54.75,118.0,2.66,1.0,-1.0
FF,95.3,2.66,5.79,1.12,1.2,-0.55,2.23,-10.8534628951642,-138.21115629672187,-6.305519775772496,16.859831358283053,33.30291002165636,-15.467599964881998,3.63,1.7,94.2,2171.0,6.0,54.48,131.0,1.34,1.12,-1.12
CH,85.1,2.96,5.49,0.98,0.3,-0.41,1.26,-9.773377637104694,-123.56285461529768,-4.142837786816469,12.03628659209485,25.193585319319723,-28.4247664533155,3.62,1.78,84.1,1723.0,5.8,54.69,115.0,2.87,0.98,-0.98
FF,93.8,2.97,5.8,1.07,1.33,1.52,2.5,-6.008777934885493,-136.3158882970148,-5.623343992624835,14.64892259078091,32.25533319357473,-14.501091555575522,3.65,1.76,92.4,2273.0,5.7,54.82,132.0,1.28,1.07,-1.07
CH,84.6,3.03,5.46,1.06,0.63,-0.17,1.89,-9.4641740623858,-122.73492385519052,-3.1157237793743686,12.668231286106415,27.209980889447117,-25.36862704509036,3.19,1.46,83.3,1639.0,5.8,54.66,115.0,2.6,1.06,1.06
SI,93.1,3.06,5.55,1.54,0.76,0.24,0.66,-10.500186093286953,-134.8244432215568,-8.271655275443354,21.202087118526777,32.17668806609847,-21.070318806595147,3.18,1.47,91.6,2269.0,5.9,54.63,128.0,1.91,1.54,1.54
SI,93.8,2.88,5.71,1.42,1.02,0.47,1.78,-9.246931040747532,-136.0996178854076,-6.562464731688057,19.767250409189952,31.455977726845862,-18.146757738326,3.41,1.59,92.4,2302.0,5.7,54.77,129.0,1.59,1.42,-1.42
CH,86.5,3.02,5.49,1.17,0.05,0.73,2.12,-7.754021189547329,-125.78413780207256,-1.890050617805764,13.987396999629429,26.286206177221462,-31.46013858434314,3.34,1.57,85.5,1660.0,5.7,54.77,120.0,3.01,1.17,-1.17
ST,84.2,3.05,5.56,-1.15,0.05,0.61,2.58,-3.3306681173701045,-122.4957653538292,-0.574402552032389,-10.766543154217278,27.22725900623506,-31.745561102687205,3.35,1.59,82.9,2426.0,5.7,54.78,290.0,3.2,-1.15,1.15
FF,95.6,2.76,5.79,1.12,1.15,0.45,3.4,-8.50046385348804,-138.88680149264795,-3.134958462609441,16.476942758751253,35.19392386412818,-16.8739951350063,3.46,1.63,93.9,2238.0,5.7,54.79,131.0,1.38,1.12,-1.12
FF,96.4,2.81,5.74,1.21,0.96,1.06,3.55,-7.319671080443854,-140.1304013232492,-2.32237714849654,17.687414075640667,36.146522981779086,-19.28734753765968,3.43,1.65,94.7,2165.0,5.7,54.8,129.0,1.53,1.21,-1.21
CH,86.3,2.99,5.44,1.23,0.12,1.69,3.02,-5.501867608036358,-125.50470947445716,0.2649393813227154,14.116631466273446,27.158968081824707,-31.22998481849413,3.36,1.64,85.0,1790.0,5.6,54.86,114.0,2.96,1.23,-1.23
FF,96.6,2.8,5.73,1.19,0.86,1.07,3.72,-7.227767606593096,-140.3887197161843,-1.6477612400890158,17.39066127855485,36.29084560788892,-20.7678037448696,3.43,1.65,94.9,2194.0,5.7,54.83,131.0,1.62,1.19,-1.19
CH,87.2,3.15,5.37,1.32,0.0,0.13,0.32,-9.846297719966838,-126.55549160726488,-5.850438388883519,16.301258495730565,27.2597504133482,-31.099830139247228,3.4,1.71,86.0,1979.0,5.8,54.71,107.0,3.03,1.32,-1.32
CH,87.1,3.0,5.48,1.34,-0.1,0.59,1.21,-8.47168229276214,-126.57620999642106,-3.8228488380232575,16.17122422429677,27.26714053840125,-32.63855790804696,3.43,1.65,86.1,1791.0,5.9,54.64,113.0,3.13,1.34,-1.34
FF,95.6,2.96,5.67,1.39,1.12,0.58,2.6,-9.260717555414884,-138.85155035148492,-4.90596252996498,20.03896479299957,32.18817902637616,-16.745112528646388,3.43,1.65,94.3,2399.0,5.7,54.8,130.0,1.39,1.39,-1.39
ST,85.4,2.86,5.76,-1.2,-0.03,-0.38,1.17,-5.1699678712368815,-124.19546678973325,-4.318567052265914,-11.042372481286275,28.944640089931625,-31.712129514039464,3.08,1.39,84.1,2518.0,5.8,54.66,301.0,3.2,-1.2,1.2
CH,85.6,3.1,5.44,1.09,-0.01,0.69,2.32,-7.7997424334380305,-124.5013183035872,-1.0800510463873585,12.932565385744471,24.509204942144518,-32.243272456873335,2.95,1.42,84.8,1848.0,5.7,54.75,109.0,3.12,1.09,-1.09
SI,94.7,3.01,5.55,1.54,0.8,0.47,1.84,-9.943924178802137,-137.4215453758405,-5.675798571683697,21.73017520042436,32.10459088014977,-20.967227593274018,3.08,1.39,93.4,2070.0,5.8,54.71,128.0,1.77,1.54,-1.54
SI,95.8,2.78,5.7,1.41,0.95,-0.45,1.97,-11.54017372518719,-138.8847597585556,-6.243832439982524,20.915549825375567,32.95140356076006,-18.625314603323154,3.53,1.53,94.3,2317.0,5.8,54.72,132.0,1.57,1.41,1.41
