pitch_type,release_speed,release_pos_x,release_pos_z,pfx_x,pfx_z,plate_x,plate_z,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,effective_speed,release_spin_rate,release_extension,release_pos_y,spin_axis,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in
FF,96.1,3.18,5.63,1.23,1.11,0.26,2.22,-10.522763376849529,-139.36329214849889,-5.8748761458977325,18.48173297008105,35.04457089820692,-16.467143859352685,3.36,1.56,95.6,2609.0,6.5,54.02,124.0,1.4,1.23,1.23
FF,95.7,3.27,5.6,1.19,1.25,0.44,2.64,-10.142938584898282,-138.8190741984713,-4.919872890886054,17.862678575376403,35.210312350831245,-15.121007940735192,3.34,1.56,94.8,2700.0,6.3,54.24,118.0,1.28,1.19,1.19
FF,96.7,3.17,5.53,1.47,1.11,0.26,1.29,-11.207157520564753,-140.14040623895923,-8.284941851998802,22.077743505203237,35.53526694773151,-15.624054149459116,3.51,1.56,97.0,2537.0,7.0,53.52,123.0,1.37,1.47,1.47
FF,96.5,3.21,5.63,1.26,1.25,0.13,1.49,-11.055494852285609,-139.78878560802124,-8.208229390070416,19.13298972141522,34.09946633271096,-13.945159131452488,3.36,1.51,96.0,2539.0,6.4,54.06,125.0,1.23,1.26,1.26
CH,85.1,3.06,5.5,1.22,0.02,0.35,1.77,-8.892529104839834,-123.6885571751264,-2.475282038751822,14.30536051438324,24.816411937800176,-31.67613041810875,3.32,1.63,85.8,1188.0,6.8,53.67,104.0,3.14,1.22,-1.22
FF,95.8,3.25,5.58,1.22,1.15,0.58,2.6,-9.878126386606532,-139.12354438549988,-4.837253321493371,18.088991419461653,32.86155790914926,-16.373008686031,3.32,1.63,96.2,2486.0,6.7,53.77,120.0,1.36,1.22,-1.22
CH,85.3,3.33,5.36,1.34,0.2,1.85,2.03,-6.248921436732417,-124.0743539935654,-1.94280589655396,15.075622294924882,24.49702014129603,-29.9338541462945,3.26,1.63,86.3,1290.0,6.9,53.57,106.0,2.93,1.34,-1.34
FF,95.4,3.28,5.56,1.22,1.22,0.85,1.7,-9.208879528319486,-138.41615838396817,-7.269009027383715,17.82743288828179,32.05805974656229,-14.966232718002123,3.24,1.57,95.9,2503.0,6.8,53.7,115.0,1.31,1.22,-1.22
FF,94.2,3.12,5.8,1.16,1.16,0.05,2.74,-10.581687513900594,-136.66569988224623,-4.773894096702762,17.02143972860836,32.29690304544706,-16.792416416783144,3.6,1.68,94.1,2390.0,6.6,53.92,121.0,1.44,1.16,-1.16
FF,93.0,3.22,5.8,1.19,1.06,-0.36,3.3,-11.761953845176013,-134.80821147965332,-2.856223600667198,17.161178924469315,31.542158822922254,-18.848942149859194,3.6,1.68,92.5,2450.0,6.4,54.11,123.0,1.61,1.19,-1.19
FF,93.4,3.16,5.83,1.31,1.09,-0.05,1.37,-11.136628670311651,-135.3719273809727,-8.085552114819123,18.66059583542335,31.228304102474294,-17.006903324122497,3.68,1.74,93.1,2612.0,6.4,54.07,122.0,1.55,1.31,-1.31
CH,83.7,3.14,5.64,1.32,0.2,-0.21,1.94,-10.451177293858848,-121.43618191635524,-2.4527919844515367,15.196680207411177,24.65831155861575,-29.94532931509076,3.6,1.68,84.3,1373.0,6.9,53.59,112.0,3.09,1.32,-1.32
SL,79.5,3.17,5.65,0.12,0.62,0.7,1.95,-5.698751706363936,-115.53375541577724,-2.447721276483973,2.23896444527146,23.84822636363152,-26.38919504146729,3.17,1.54,80.0,2077.0,6.9,53.57,232.0,3.03,0.12,0.12
CH,83.9,3.07,5.7,1.27,-0.19,1.07,2.0,-7.215309575791772,-122.03655803123075,-1.7685571793918509,14.098151500951486,24.93398127462413,-33.91260073260537,3.17,1.54,84.5,1466.0,6.8,53.71,112.0,3.44,1.27,1.27
CH,82.7,3.11,5.7,1.19,0.67,0.91,2.6,-7.388724232318924,-120.23917542248068,-1.9106483522389623,12.939751022798571,22.49214191191813,-25.44805115205121,3.17,1.54,83.3,1381.0,6.7,53.82,109.0,2.65,1.19,1.19
FF,91.5,3.31,5.92,0.85,1.37,0.13,3.89,-9.862223010953072,-132.9128965761357,-2.1648118275666883,12.22425519085023,30.210195210457822,-15.761536505896908,3.38,1.5,91.6,2413.0,6.6,53.92,120.0,1.38,0.85,-0.85
FF,92.2,3.22,5.79,1.17,1.2,-0.11,1.53,-11.020014145005131,-133.5459695198012,-7.542827693850324,16.439972340621292,30.738324646311177,-16.27024988313763,3.37,1.56,92.0,2421.0,6.6,53.89,116.0,1.52,1.17,-1.17
FF,90.5,3.11,5.8,1.18,1.12,-1.14,2.99,-13.178148605478594,-131.19094161393377,-3.4534266198989063,16.44073803080752,27.344423836203703,-18.64942038177758,3.42,1.59,90.9,2436.0,6.7,53.79,126.0,1.68,1.18,-1.18
FF,94.6,2.92,5.69,1.31,1.14,0.16,1.67,-10.179187332516443,-137.2248112451622,-7.370086859079245,18.824910932461968,31.21647003325436,-16.20689017308494,3.54,1.64,94.9,2444.0,6.7,53.79,120.0,1.43,1.31,-1.31
CH,85.8,2.81,5.64,1.29,0.34,-1.06,1.58,-11.920007446924652,-124.38176774078588,-4.059507203918451,15.641541785767693,23.041697582761937,-27.998930694536853,3.62,1.74,87.1,1446.0,7.2,53.33,111.0,2.76,1.29,-1.29
FF,94.0,2.76,5.81,1.19,1.05,-0.76,2.82,-11.793269855932602,-136.32277346386934,-4.352083524399488,17.41692147317994,29.56970047159624,-18.23946684937185,3.54,1.64,94.3,2534.0,6.6,53.91,128.0,1.54,1.19,-1.19
SL,82.8,2.91,5.72,0.27,0.61,-1.49,0.94,-10.67338008605492,-120.15087467120476,-5.645148670077358,4.683171025466603,22.70393032106383,-25.31154592281324,3.55,1.72,83.7,2202.0,7.0,53.54,232.0,2.73,0.27,-0.27
FF,95.4,2.98,5.76,1.23,1.1,-0.49,2.59,-11.948469507542953,-138.23174257930927,-5.10312383139216,18.65206436233923,34.31950411025515,-17.043373468365186,3.54,1.64,95.1,2474.0,6.6,53.87,115.0,1.45,1.23,-1.23
FF,94.5,2.89,5.79,1.22,1.38,-0.76,2.76,-12.240625013107154,-136.88759177398722,-5.173876133791949,18.26540177187877,34.36712340941058,-13.80672629587851,3.54,1.64,94.0,2643.0,6.6,53.92,126.0,1.22,1.22,-1.22
FF,94.1,3.12,5.83,1.17,1.26,0.28,3.4,-10.007590825658804,-136.56495837553513,-3.2945827314721154,17.04600374032971,34.56137601306873,-15.933251456161688,3.54,1.64,94.0,2624.0,6.7,53.78,119.0,1.36,1.17,-1.17
FF,94.2,2.94,5.81,1.27,1.25,-1.72,2.27,-14.920625753579149,-136.11063200181994,-6.112600241163062,19.30231632767332,33.69259721944833,-15.389257932100367,3.62,1.72,93.6,2568.0,6.6,53.87,114.0,1.39,1.27,-1.27
CH,83.9,3.0,5.62,1.24,-0.2,1.23,2.57,-6.646635762874404,-122.0007192941382,-0.2053278503331285,13.753248133905233,25.085916226192847,-34.31814863104024,3.34,1.58,84.8,1507.0,7.0,53.46,112.0,3.45,1.24,1.24
FF,94.1,2.87,5.68,1.14,1.41,-1.8,1.31,-14.74963102248495,-135.93756591101138,-8.67129524892205,17.692698796563572,34.31558745577219,-12.70030556763787,3.21,1.61,94.0,2565.0,7.0,53.51,125.0,1.23,1.14,1.14
SL,83.4,2.94,5.58,0.04,0.78,-2.66,-0.01,-13.103853510131875,-120.49333326998284,-7.867317710159233,3.3770270404382106,27.81533713599833,-22.952680247988297,3.15,1.55,83.8,2219.0,7.4,53.14,155.0,2.6,0.04,0.04
FF,93.1,2.94,5.75,0.9,1.39,-0.84,2.68,-11.752523448797852,-134.9144320688219,-5.106925902734533,13.677474693314013,32.14499156832269,-14.213238187877575,3.34,1.58,93.3,2437.0,6.9,53.64,120.0,1.28,0.9,0.9
FF,92.3,2.87,5.73,1.36,1.01,-0.73,2.0,-12.15177442125186,-133.69829898623476,-5.826440015938968,18.987976329479537,30.705651666656586,-18.898240167144746,3.3,1.61,92.2,2548.0,6.7,53.84,123.0,1.7,1.36,1.36
FF,94.0,3.05,5.84,1.2,1.37,-0.97,2.75,-13.155554349818573,-136.11188940420013,-5.226686719516835,18.115250681907455,34.21611065750093,-14.189012662466194,3.38,1.61,93.9,2486.0,6.8,53.68,124.0,1.27,1.2,-1.2
FF,92.6,3.17,5.72,1.25,1.08,0.45,1.87,-9.748725011411077,-134.41378863287326,-6.375089941057267,17.302595984001893,31.09499744704157,-17.769521447136995,3.38,1.61,92.9,2480.0,6.8,53.73,118.0,1.6,1.25,-1.25
FF,92.5,3.21,5.7,1.3,0.86,0.37,1.71,-10.092049190231384,-134.22476427858285,-6.239199373207909,17.856389132935696,28.110099435195934,-20.533217030253255,3.45,1.72,92.8,2473.0,6.5,53.96,117.0,1.81,1.3,-1.3
FF,93.1,3.19,5.81,1.13,1.17,-1.17,2.61,-13.71645858944645,-134.89316044615862,-5.010562726685854,16.68825518611429,27.94053369858812,-16.876779155661218,3.55,1.76,93.5,2490.0,6.6,53.86,124.0,1.47,1.13,-1.13
FF,92.4,3.16,5.83,1.39,1.28,-1.7,2.73,-15.438606901410996,-133.58103624105698,-4.817046052932022,19.95880162566604,29.230669173255237,-15.875319344002389,3.49,1.72,92.5,2458.0,6.8,53.74,114.0,1.43,1.39,-1.39
SL,78.9,3.14,5.67,-0.84,0.61,0.23,2.31,-4.792607508800215,-114.71055451424608,-1.523616166576936,-6.25374868772076,24.86443492804613,-26.795555271285828,3.0,1.48,78.6,2035.0,6.5,54.0,254.0,3.11,-0.84,-0.84
CH,83.1,3.1,5.6,1.39,-0.23,0.13,0.95,-9.59844693557372,-120.62714490404474,-3.656661195560976,15.484721033325036,25.354363165392037,-33.87671293628183,3.21,1.55,83.3,1491.0,6.8,53.75,104.0,3.57,1.39,1.39
FF,90.7,3.1,5.77,1.11,1.42,-0.53,2.25,-11.458076152828948,-131.47277016400102,-5.843901971949942,15.415018052966811,29.65260003155983,-14.585152294541972,3.13,1.49,90.4,2450.0,6.5,54.01,120.0,1.39,1.11,1.11
FF,94.0,3.12,5.82,1.21,1.16,0.35,2.89,-9.930228458892795,-136.41789269483698,-4.412833632576864,17.376006203193196,32.44820367159013,-16.86772317669811,3.39,1.65,94.3,2568.0,6.8,53.71,125.0,1.45,1.21,-1.21
SL,84.1,3.14,5.68,-0.41,0.64,-1.38,1.23,-9.70594378658042,-122.0502248758678,-5.151928497414115,-2.0299794112078846,26.18804834097763,-24.85867997939852,2.96,1.37,84.3,2282.0,6.8,53.71,171.0,2.62,-0.41,0.41
FF,95.3,3.12,5.82,1.19,1.24,-0.87,2.04,-13.170349169729874,-137.94411012457277,-7.019387778347942,18.159970437831788,31.254250232445447,-14.873247213896857,3.0,1.44,95.2,2570.0,6.6,53.91,118.0,1.3,1.19,-1.19
FF,94.6,3.26,5.7,1.31,1.02,0.47,1.39,-10.19655621719036,-137.2113786384618,-7.81707127912197,18.83904733248309,30.933322978916447,-17.693197066284984,3.0,1.43,94.6,2606.0,6.5,54.0,122.0,1.55,1.31,-1.31
SL,83.8,3.13,5.62,-0.25,0.66,-0.38,0.8,-7.70169729720708,-121.61309634512348,-5.949847730261936,-0.597291710356603,28.546640030424854,-24.55856159897009,3.6,1.68,84.1,2272.0,7.1,53.43,179.0,2.66,-0.25,0.25
FF,94.6,3.23,5.77,1.36,1.1,-0.04,3.53,-11.626135929625072,-137.34066851688436,-2.6122731360053666,19.73187534640561,29.876956318490883,-17.838054133161304,3.6,1.68,95.2,2530.0,6.7,53.79,123.0,1.46,1.36,-1.36
FF,94.7,3.29,5.76,1.42,1.24,1.45,2.68,-7.969665574631031,-137.58223350119465,-5.086287366863135,19.880869460803726,33.009650641745615,-15.456533321238808,3.72,1.74,94.4,2636.0,6.4,54.1,120.0,1.32,1.42,-1.42
FF,95.0,3.23,5.65,1.51,1.09,-0.23,1.65,-12.56557667376134,-137.6412378729686,-7.271937195440995,22.05153257606533,30.929112016361355,-16.737506692580187,3.68,1.71,95.6,2513.0,6.9,53.62,120.0,1.46,1.51,-1.51
CH,86.5,3.16,5.65,1.52,-0.19,-1.48,1.5,-14.276218474879077,-125.18187902538337,-3.2570182817202467,18.848142617273027,24.92344114246395,-33.70772005568805,3.61,1.72,87.2,1655.0,7.0,53.5,112.0,3.27,1.52,-1.52
FF,94.1,3.15,5.69,1.28,1.23,-0.41,2.88,-12.102970583464089,-136.4998204299791,-4.302221998752544,18.606839053995497,29.350058357522727,-15.949051806320035,3.17,1.54,94.5,2573.0,6.6,53.85,123.0,1.35,1.28,1.28
SL,82.3,3.17,5.59,-0.11,0.46,-1.9,0.93,-11.342978130281937,-119.22380600570094,-4.891218129792561,1.2479998767342455,24.39980331679096,-26.944951466503124,2.85,1.49,82.5,2243.0,6.8,53.69,248.0,2.95,-0.11,-0.11
FF,94.9,3.0,5.79,1.32,1.27,-1.55,2.97,-14.879504253133772,-137.22624796942347,-4.455150628598085,20.147908461500887,33.405433268511864,-15.225643222273012,2.79,1.36,94.6,2576.0,6.7,53.82,123.0,1.31,1.32,1.32
CH,86.3,3.13,5.57,1.64,0.36,-0.21,1.65,-11.42770436104855,-125.0853589940286,-3.776953923044234,19.571134904859186,27.42163619967207,-27.722526713772325,3.17,1.54,87.0,1539.0,7.1,53.36,110.0,2.74,1.64,1.64
FF,93.2,3.05,5.78,1.08,1.41,-0.36,3.68,-11.17056313725285,-135.18887210619658,-2.6498803695745905,15.87027387526418,33.1416201429587,-14.574637259183298,3.11,1.65,93.1,2445.0,6.7,53.81,125.0,1.26,1.08,1.08
FF,94.0,3.12,5.73,1.38,1.12,-0.42,2.81,-12.343300418210369,-136.18344092824512,-4.286796070322706,20.08964463657779,33.52694690887889,-17.40828811373559,3.17,1.69,94.1,2574.0,6.9,53.61,121.0,1.5,1.38,1.38
FF,94.2,3.12,5.76,1.31,1.18,-0.17,2.97,-11.580701776003044,-136.6390415453174,-4.143501319321555,19.037295920871426,30.73821806496653,-16.671037815477142,3.38,1.5,94.9,2516.0,6.9,53.6,117.0,1.41,1.31,-1.31
CH,86.7,3.03,5.63,1.41,-0.11,-0.52,1.66,-11.485187033860576,-125.758049432875,-3.077898429363814,17.212752121840598,24.23927399055031,-32.874800295068376,3.54,1.64,87.9,1324.0,7.1,53.4,109.0,3.15,1.41,-1.41
CH,86.9,3.05,5.59,1.26,0.13,-1.46,1.72,-13.504856391877825,-125.95353023487333,-3.369993718375804,16.00156332184653,23.048564399098463,-30.339602054690605,3.62,1.72,87.9,1428.0,6.9,53.61,109.0,2.89,1.26,-1.26
FF,93.6,3.2,5.78,1.15,1.3,-0.38,2.77,-11.789958156960044,-135.72350679830132,-4.818793297007993,16.877738523128862,31.523785371919388,-15.25302451064823,3.54,1.64,93.5,2452.0,6.5,53.96,122.0,1.34,1.15,-1.15
FF,94.4,3.07,5.65,1.19,1.33,-0.17,2.2,-11.157715289291868,-136.8678732823133,-6.205610111477338,17.545850625868006,33.86085119771299,-14.160446780644328,3.34,1.58,94.6,2468.0,6.9,53.61,121.0,1.27,1.19,1.19
FF,93.8,3.02,5.69,1.22,1.26,-0.97,1.4,-13.079709148144977,-135.76246996742583,-8.129571459234509,18.06283365872413,31.04090200389877,-14.794372527021974,3.21,1.57,94.0,2468.0,6.8,53.71,124.0,1.37,1.22,1.22
CH,86.1,3.17,5.6,1.44,0.3,-1.6,0.91,-14.30633383818666,-124.4827927069696,-5.445044338610513,17.94138492255349,25.95479066664268,-27.972694035263963,3.17,1.55,86.2,1443.0,6.8,53.67,109.0,2.82,1.44,1.44
SL,81.6,3.1,5.63,-0.1,0.54,-1.53,0.07,-10.25724617686109,-118.12776608737262,-6.803287266315903,1.396601617748335,27.082194046732624,-25.81554628036328,3.21,1.53,81.2,2131.0,6.8,53.7,236.0,2.98,-0.1,-0.1
CH,85.6,3.2,5.6,1.19,0.29,1.05,2.39,-7.586103453531431,-124.50863967344624,-1.932471086313394,13.869719792434651,23.414337208658,-28.94628592135521,3.34,1.58,87.0,1332.0,7.1,53.43,106.0,2.8,1.19,1.19
SL,81.2,3.11,5.64,0.14,0.86,-0.22,2.92,-7.792190217137016,-118.0858493012193,-1.130649867799947,2.720195565530729,21.90325660973151,-24.065219338549152,3.3,1.55,82.1,2091.0,6.9,53.61,221.0,2.59,0.14,0.14
CH,85.9,3.2,5.64,1.32,0.6,-0.11,2.31,-10.620676972070305,-124.64159807771767,-2.8212445290173287,15.918049382988022,25.709212396916826,-25.544750879580054,3.38,1.61,86.6,1356.0,6.9,53.56,106.0,2.51,1.32,-1.32
FF,95.0,3.11,5.78,1.21,1.18,0.2,3.59,-10.34483426101067,-137.805125686443,-2.633560790396758,17.792988821528787,33.95001412784824,-16.8613468226799,3.38,1.61,94.7,2529.0,6.5,53.97,121.0,1.39,1.21,-1.21
CH,85.8,3.16,5.57,0.95,0.69,-0.95,1.72,-11.71458974107864,-124.34807560261108,-4.241059119516896,12.12540884432212,23.823456745610947,-24.34793557943021,3.49,1.65,86.4,1383.0,6.8,53.68,115.0,2.42,0.95,-0.95
FF,94.4,3.15,5.84,1.05,1.32,-0.37,2.82,-11.616057283617288,-136.85106878748385,-5.043391425382407,16.003117112098412,34.3177991626773,-14.67784784124041,3.21,1.55,94.8,2550.0,7.0,53.46,125.0,1.29,1.05,1.05
FF,93.7,3.22,5.68,0.9,1.27,-0.32,2.15,-11.209711275651577,-135.80269179796943,-6.127637019276154,13.77982561759762,32.43891804158451,-15.28975747199119,3.13,1.57,93.8,2471.0,6.8,53.75,121.0,1.37,0.9,0.9
SL,80.7,3.11,5.62,-1.18,0.48,-1.89,1.65,-8.947443799012158,-117.07858867035466,-2.9588033118520625,-8.71784325920485,26.24183176244388,-27.403906062297075,3.13,1.49,80.8,2152.0,6.9,53.56,265.0,3.1,-1.18,-1.18
FF,93.5,3.16,5.75,1.53,1.12,-0.16,2.29,-11.924923554285517,-135.4632539016348,-5.5497211421393,21.52462882592785,32.74664354895846,-17.34746070986087,3.39,1.65,93.1,2612.0,6.5,53.95,118.0,1.54,1.53,-1.53
FF,95.1,3.06,5.59,1.13,1.15,-1.17,1.48,-13.708192877000286,-137.51667208157025,-7.652890004806545,17.536633653030375,32.99428748749586,-15.888827544337042,2.96,1.37,95.2,2447.0,6.9,53.6,118.0,1.42,1.13,-1.13
FF,96.1,3.2,5.76,1.15,1.34,-1.18,3.16,-14.257816999812672,-139.05722034251573,-4.233328631649224,18.390541196669638,34.71748440621444,-13.99719613136645,3.02,1.44,95.7,2580.0,6.6,53.86,122.0,1.18,1.15,-1.15
FF,96.6,3.27,5.75,1.38,1.25,-0.34,2.45,-12.803731732737436,-139.8597536784416,-5.979801953597393,21.18403387955959,36.00497800595719,-14.519858485664708,2.96,1.37,96.4,2597.0,6.8,53.74,125.0,1.25,1.38,-1.38
CH,87.9,3.18,5.58,1.6,0.05,1.12,1.5,-8.380770639783645,-127.50730159744772,-3.730482687361525,19.25038726736333,31.400358044377885,-30.98174216501411,3.02,1.4,87.8,1604.0,6.8,53.67,113.0,2.97,1.6,-1.6
FF,96.3,3.12,5.7,1.33,1.08,0.01,0.7,-11.345329877402056,-139.2720555823121,-10.090330935914578,20.06938746895951,36.35420584112912,-15.7094119305139,3.05,1.44,96.1,2603.0,6.9,53.61,125.0,1.44,1.33,-1.33
FF,96.4,3.17,5.76,1.04,1.34,-0.58,1.82,-12.40567703033442,-139.66544827437374,-7.915447701429077,16.568807892297283,33.855789779574934,-12.86087882383672,3.64,1.72,96.5,2557.0,6.8,53.74,124.0,1.15,1.04,-1.04
FF,96.7,3.2,5.66,1.15,1.12,-0.44,1.44,-12.366975970015236,-140.02431671637115,-8.205842775823724,18.012201631047,33.73875033335482,-15.58832710799171,3.7,1.72,96.7,2590.0,6.7,53.78,124.0,1.35,1.15,-1.15
SL,84.5,3.09,5.57,0.01,0.64,-0.3,0.96,-8.00073262232533,-122.75312882607108,-5.657614616183137,1.8150626254558235,25.62512462407577,-24.73035040448437,3.59,1.72,85.1,2341.0,6.9,53.62,249.0,2.58,0.01,-0.01
CH,87.3,3.18,5.61,1.61,0.43,-0.09,1.84,-11.239845896976837,-126.5519644701304,-3.7640850238183674,19.618284633736103,26.745611530153354,-26.95882706384146,3.6,1.68,87.7,1586.0,6.8,53.69,114.0,2.59,1.61,-1.61
CH,87.1,3.2,5.56,1.12,-0.24,-0.54,1.47,-11.41901078393471,-126.28221443961372,-3.1115356848690494,14.316322074795671,26.636819540569167,-34.31127382271939,3.66,1.74,88.1,1414.0,7.2,53.33,107.0,3.28,1.12,-1.12
FF,95.4,3.26,5.67,1.1,1.22,-0.4,2.34,-12.145866475238709,-138.24790059785204,-5.840495553364196,16.845992361431293,32.26257606666705,-15.3431507428105,3.76,1.71,95.5,2519.0,6.7,53.8,122.0,1.32,1.1,-1.1
SL,83.0,3.11,5.65,-0.12,0.57,-0.21,1.58,-7.456470013900339,-120.6415675872893,-3.945213346483479,0.4188442625125524,25.487731287320187,-26.017833321669368,3.17,1.54,83.8,2206.0,7.1,53.41,244.0,2.77,-0.12,-0.12
SL,82.2,3.1,5.66,-0.5,0.6,-0.84,2.3,-8.047217566498558,-119.3134950970511,-2.112641517408392,-2.9569157814552605,26.59355933048464,-26.31114751810433,3.17,1.54,82.5,2251.0,7.0,53.53,231.0,2.84,-0.5,-0.5
SL,84.5,3.07,5.71,-0.3,0.75,0.7,2.45,-4.995791209901426,-123.00519940022104,-2.730453923442646,-1.9562572360842672,26.103156229519943,-24.26295811312126,3.38,1.5,85.3,2249.0,6.9,53.58,215.0,2.46,-0.3,0.3
FF,96.3,3.1,5.91,0.99,1.14,0.04,3.61,-10.428112104787887,-139.92059270515145,-3.1480340650717458,15.35400965106382,30.260574298934497,-16.592999579646342,3.38,1.5,96.7,2581.0,6.5,53.98,123.0,1.31,0.99,-0.99
FF,96.2,3.25,5.75,1.15,1.19,0.18,3.16,-10.81212573336688,-139.67301396794645,-4.013709759153986,17.38833551165725,30.31906615350763,-15.765857462759858,3.38,1.5,97.0,2567.0,6.8,53.69,124.0,1.27,1.15,-1.15
FF,96.4,3.14,5.68,1.34,1.16,0.56,1.74,-9.945037341410622,-139.8897934650099,-7.580812965044491,19.81708989985652,31.22847154598866,-15.301511931359968,3.42,1.53,96.9,2552.0,6.7,53.79,125.0,1.3,1.34,-1.34
FF,94.9,3.24,5.79,0.95,1.27,0.74,3.59,-8.688977016248508,-137.8906540219566,-2.940545339932349,14.058626926015991,30.22269435595788,-15.443108976217948,3.45,1.55,95.2,2580.0,6.5,54.01,123.0,1.26,0.95,-0.95
CH,87.7,3.23,5.56,1.19,-0.29,0.2,1.42,-9.86763273107448,-127.3297127599878,-3.30454928550866,14.988409585566144,25.3126035648489,-34.842839603563014,3.54,1.64,88.4,1458.0,6.8,53.73,106.0,3.26,1.19,-1.19
CH,88.0,3.19,5.57,1.3,-0.41,-0.57,0.9,-11.896344167266935,-127.57174499700874,-4.318812439345943,16.749332129164355,28.04233060342029,-35.788956125314634,3.59,1.72,88.3,1429.0,6.8,53.66,104.0,3.39,1.3,-1.3
FF,95.0,3.14,5.81,0.96,1.06,0.52,3.03,-9.04673733010656,-137.89562772494546,-3.901414464873657,14.459544318834435,35.729716136656904,-17.993417940007124,3.54,1.64,94.5,2483.0,6.5,54.0,117.0,1.51,0.96,-0.96
FF,94.3,3.24,5.71,1.22,1.28,-0.72,2.79,-13.036422990816064,-136.6057281812724,-4.711799891951233,18.14313108921855,30.142710212526023,-15.25764694638974,3.54,1.64,94.6,2605.0,6.7,53.8,126.0,1.31,1.22,-1.22
FF,94.6,3.26,5.81,1.3,1.19,0.66,2.76,-9.716366599887916,-137.3786776415367,-4.941499931046293,18.592460007883624,30.228283290637027,-16.10269690106724,3.34,1.58,95.1,2524.0,6.7,53.85,124.0,1.36,1.3,1.3
FF,92.1,3.18,5.7,1.38,1.24,-0.13,1.83,-11.470533397016435,-133.46107151254773,-6.660572533725088,19.00129611173744,30.442298169164488,-16.059714576768908,3.32,1.59,92.5,2499.0,6.9,53.6,120.0,1.49,1.38,1.38
CH,87.4,3.03,5.32,1.38,0.63,-0.24,1.19,-10.852322134600255,-126.68945118879452,-5.075319920326275,17.182801345974706,27.05192698594004,-24.51830502621397,3.19,1.49,88.1,1551.0,7.0,53.47,107.0,2.39,1.38,-1.38
FF,94.0,3.02,5.48,1.15,1.22,-0.5,2.34,-11.837399077560503,-136.3046122296273,-5.1139721494692845,17.104341139509977,32.4890469674678,-16.009543304088268,3.19,1.49,94.7,2487.0,7.1,53.44,119.0,1.4,1.15,-1.15
CH,86.7,2.96,5.25,1.26,0.36,-0.44,1.82,-10.754343896650283,-125.68919862531416,-2.6821404947487357,15.574317980741569,27.065916489747664,-27.943786006617664,3.21,1.48,87.0,1661.0,6.8,53.66,106.0,2.71,1.26,-1.26
CH,86.5,3.0,5.31,1.52,0.09,-0.01,1.32,-10.345552075096032,-125.41846568414051,-3.4122477677348235,18.188282917908232,27.029601272692613,-30.63519297185971,3.24,1.6,86.9,1565.0,6.9,53.62,111.0,2.99,1.52,-1.52
CH,86.3,3.06,5.36,1.23,0.76,-0.33,1.96,-10.65858768200146,-125.25982917316988,-3.3955413458804067,15.16225025573504,26.045513214772942,-23.611445727218747,3.24,1.6,86.9,1607.0,6.9,53.64,109.0,2.32,1.23,-1.23
FF,93.8,3.03,5.56,1.36,0.99,-0.47,2.78,-12.16458187141066,-135.99119974813922,-3.58168873109389,19.729477004817067,32.66063362754953,-19.23029441042037,3.4,1.65,93.9,2456.0,6.8,53.71,116.0,1.64,1.36,-1.36
CH,85.3,2.99,5.34,1.43,0.53,-0.66,1.82,-11.5800182196075,-123.71487507079806,-2.998016089506339,17.043860175975716,25.168935329846462,-26.324563983932972,3.37,1.62,86.0,1557.0,7.0,53.51,110.0,2.63,1.43,-1.43
FF,94.7,3.07,5.64,1.2,1.11,0.05,3.18,-10.61882707151959,-137.5026057315316,-3.192908666844871,17.61952343517583,31.64994790565252,-17.559259298661118,3.46,1.66,95.0,2392.0,6.7,53.83,121.0,1.45,1.2,-1.2
SL,81.5,2.97,5.51,-0.68,0.61,-1.49,1.3,-8.797889159302521,-118.20994458819186,-3.902246291506566,-4.263923736654935,27.144403192408685,-25.829669002282227,3.46,1.59,81.6,2038.0,7.0,53.48,200.0,2.9,-0.68,0.68
FF,93.6,3.13,5.64,1.08,1.25,-0.45,2.94,-11.65662796548112,-135.76595522162484,-3.91469855326204,16.06181223759115,31.59114050471116,-16.04710228407315,3.46,1.66,93.6,2525.0,6.6,53.89,120.0,1.38,1.08,-1.08
FF,93.6,3.14,5.56,1.13,1.14,0.05,2.8,-10.531424065395646,-135.84218029328218,-3.868472993521777,16.294678668250473,30.342788998397143,-17.390714580814038,3.46,1.66,94.2,2431.0,6.8,53.69,123.0,1.48,1.13,-1.13
SL,79.5,3.09,5.5,-0.19,0.49,1.02,1.76,-4.233806945751176,-115.79082077165586,-2.377251103829857,-0.9585970797721236,21.570470375217223,-27.52259258337314,3.46,1.63,80.4,2141.0,6.8,53.66,193.0,3.11,-0.19,0.19
FF,94.4,3.07,5.6,1.32,1.09,-0.19,3.41,-11.440248265915775,-136.96406350272204,-2.3594880193061045,19.273702961185023,32.59855092642588,-18.156102323843687,3.52,1.7,94.1,2502.0,6.5,54.03,116.0,1.5,1.32,-1.32
SL,79.6,3.1,5.44,-0.28,0.5,-0.7,0.83,-7.874912639993289,-115.61427823037558,-4.299117080179098,-1.03169589107366,22.052596647571644,-27.064743934859617,3.52,1.7,80.2,2218.0,6.8,53.68,239.0,3.12,-0.28,0.28
